Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
login.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site;https://login.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site/;Illegal gambling;Variant (login.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.27sm88.site);;2026-08-29T11:02:18.180718Z;95;Screenshot: The website prominently displays a section labeled 'Casino' in the navigation menu, indicating the availability of casino games.. Screenshot: The presence of betting-related terms such as '8000' and 'LÙI XỈ MIỄN PHÍ' suggests promotional offers related to gambling.. Screenshot: The website features various gaming options and promotional banners that are typical of online gambling platforms.. Screenshot: The URL contains multiple references to 'mobile' and 'account', which are common in online gambling sites for accessing user accounts and mobile gaming.;Illegal gambling
account.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.04sm88.site;https://account.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.04sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.04sm88.site);;2026-08-29T11:02:03.166781Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related terms such as '8000 VND' and 'Link đăng nhập' suggests that users can place bets or make deposits.. Screenshot: The website includes various game categories like 'Game Bài', 'Thể Thao', and 'Xó Sổ', which are commonly associated with gambling activities.. Screenshot: The 'Hot' section with games and promotional offers implies active gambling opportunities.;Illegal gambling
m.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site;https://m.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site);;2026-08-29T11:01:48.606987Z;95;Screenshot: The website prominently features a 'Casino' tab in the navigation menu, indicating the availability of casino games.. Screenshot: The presence of a 'VIP Club' tab suggests the site offers exclusive gambling benefits or services to its members.. Screenshot: The 'Xó Sổ' (lottery) tab indicates that users can participate in lottery games, a form of online gambling.. Screenshot: The 'E-Sports' tab implies that users can bet on e-sports events, which is a type of online gambling.;Illegal gambling
mobile.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site;https://mobile.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.11sm88.site);;2026-08-29T11:01:34.020828Z;95;Screenshot: The website prominently displays a registration button with a reward of 188K, indicating a financial incentive for users to sign up, which is common in online gambling sites.. Screenshot: The presence of various gaming categories such as casino, sports betting, and e-sports suggests that the site offers gambling services.. Screenshot: The site includes a section for depositing money, which is a key feature of online gambling platforms.. Screenshot: The website features a 'play now' button, which is a direct indicator of online gambling activities.;Illegal gambling
support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.21sm88.site;https://support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.21sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site);;2026-08-29T11:01:20.060495Z;95;Screenshot: The website prominently displays a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related content such as 'Nạp Lên Tiêu' and 'KKWIN' suggests betting activities.. Screenshot: The website features various gaming options and promotional offers, typical of online gambling platforms.. Screenshot: The URL structure and content indicate a focus on mobile gaming and betting activities.;Illegal gambling
mobile.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site;https://mobile.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.24sm88.site);;2026-08-29T11:01:04.816527Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related terms such as 'Nạp tiền' (deposit money) and 'Kết quả' (results) suggests gambling activities.. Screenshot: The website includes various game icons and promotional banners that are typical of online gambling platforms, such as slots and other casino games.. Screenshot: The URL contains multiple references to 'mobile' and 'account', which are common in online gambling sites for accessing user accounts and mobile gaming.;Illegal gambling
support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.18sm88.site;https://support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.18sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.28sm88.site);;2026-08-29T11:00:48.705971Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation menu, indicating the availability of casino games.. Screenshot: The presence of betting-related promotions and bonuses, such as 'LU XÍ MIỄN PHÍ 8000' and 'DIỆM DANH NẠP TIÊN', suggests that users can place bets and receive rewards.. Screenshot: The website includes various gaming options like 'Game Bài', 'Thể Thao', and 'Xó Sổ', which are typical categories in online gambling platforms.. Screenshot: The 'NAP TIẾP' button and other similar buttons indicate options for depositing money, which is a common feature in online gambling sites.;Illegal gambling
account.mobile.mobile.secure.account.mobile.verify.login.mobile.verify.m.18sm88.site;https://account.mobile.mobile.secure.account.mobile.verify.login.mobile.verify.m.18sm88.site/;Illegal gambling;Variant (account.mobile.mobile.secure.account.mobile.verify.login.mobile.verify.m.08sm88.site);;2026-08-29T11:00:33.368436Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related terms such as 'KKwin +150K' and '19BET +150K' suggests options for placing bets or wagers.. Screenshot: The website includes a section for 'Xó Sở' (lottery), which is a form of gambling.. Screenshot: The site offers various gaming options like 'Game Bài' (card games) and 'Đà Gà' (cockfighting), which are traditional gambling activities.;Illegal gambling
support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.07sm88.site;https://support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.07sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.10sm88.site);;2026-08-28T11:06:32.214745Z;95;Screenshot: The website prominently features a section labeled 'Casino' in the navigation bar, indicating the availability of casino games.. Screenshot: The presence of betting-related content such as 'Nạp Lên Tiêu' and 'Thưởng Triền Miền' suggests gambling activities.. Screenshot: The website includes various gaming options like 'Xó Sở' and 'E-Sports', which are commonly associated with online gambling.. Screenshot: The site offers promotions and bonuses, such as 'LC88 + 188K' and 'KKWIN + 150K', which are typical in online gambling platforms to attract users to place bets.;Illegal gambling
support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.08sm88.site;https://support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.08sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.10sm88.site);;2026-08-28T11:06:18.245992Z;95;Screenshot: The website prominently displays a registration bonus of 188K, which is a common indicator of online gambling platforms.. Screenshot: The presence of casino-related games and betting options such as 'Casino', 'Game Bài', and 'Xó Sổ' suggests that the site facilitates online gambling activities.. Screenshot: The site features various gaming icons and promotional banners that are typical of online gambling sites, further supporting the classification.;Illegal gambling
m.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.10sm88.site;https://m.support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.10sm88.site/;Illegal gambling;Variant (support.account.mobile.mobile.secure.account.mobile.verify.login.mobile.m.10sm88.site);;2026-08-28T11:06:02.613314Z;95;Screenshot: The website prominently displays a 'Casino' tab in the navigation menu, indicating the availability of casino games.. Screenshot: The presence of a 'Betting' tab in the navigation menu suggests that users can place bets on various events.. Screenshot: The website features a 'VIP Club' tab, which is often associated with exclusive gambling opportunities and rewards for members.. Screenshot: The 'Hot' section includes games with high rewards, such as '8000 VND', which is a common feature in online gambling sites.. Screenshot: The website includes various gambling-related icons and logos, such as 'PG', which is associated with online gambling games.;Illegal gambling
